req_id,domain,requirement_text,requirement_type,category,quality_label,is_ambiguous,is_duplicate,duplicate_group,is_testable,ambiguous_terms,word_count,notes
REQ-02787,Restaurant POS,The system shall take an automated backup of the tip entry database every 6 hours.,Non-Functional,Reliability,well-formed,0,0,,1,,15,
REQ-02788,Restaurant POS,The system shall retain daily sales entry records for 7 years before permanent deletion.,Non-Functional,Compliance,well-formed,0,0,,1,,14,
REQ-02789,Restaurant POS,The system shall process at least 200 bill submissions per minute at peak load.,Non-Functional,Performance,well-formed,0,0,,1,,14,
REQ-02790,Restaurant POS,The system shall allow a cashier to download all personal data held about them within 48 hours of request.,Non-Functional,Compliance,well-formed,0,0,,1,,19,
REQ-02791,Restaurant POS,The system shall recover and resume an interrupted bill submission within 10 seconds of reconnection.,Non-Functional,Reliability,well-formed,0,0,,1,,15,
REQ-02792,Restaurant POS,The system shall expose all tip entry operations through a documented REST API.,Non-Functional,Interoperability,well-formed,0,0,,1,,13,
REQ-02793,Restaurant POS,The system should be user-friendly and easy to use for all cashiers.,Non-Functional,Usability,ambiguous,1,0,,0,easy|user-friendly,12,
REQ-02794,Restaurant POS,The system shall be secure and protect cashier data appropriately.,Non-Functional,Security,ambiguous,1,0,,0,appropriate|appropriately,10,
REQ-02795,Restaurant POS,The system shall load table order pages quickly.,Non-Functional,Performance,ambiguous,1,0,,0,quickly,8,
REQ-02796,Restaurant POS,The system shall maintain an audit log of every change made to a table reservation.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02797,Restaurant POS,The system shall validate all mandatory fields of a tip entry before saving it.,Functional,validation,well-formed,0,0,,1,,14,
REQ-02798,Restaurant POS,The system shall allow cashiers to create a new void transaction record.,Functional,create,well-formed,0,0,,1,,12,
REQ-02799,Restaurant POS,The system shall restrict access to a split payment record to the cashier who created it.,Functional,authorization,well-formed,0,0,,1,,16,
REQ-02800,Restaurant POS,The system shall display a paginated list of tip entrys with twenty entries per page.,Functional,read,well-formed,0,0,,1,,15,
REQ-02801,Courier Tracking,The system shall allow logistics administrators to assign roles and permissions to a user account.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-02802,Courier Tracking,The system shall allow senders to pay for a shipment using a credit or debit card.,Functional,payment,well-formed,0,0,,1,,16,
REQ-02803,Courier Tracking,The system shall allow senders to pay for a shipment using a UPI transaction.,Functional,payment,well-formed,0,0,,1,,14,
REQ-02804,Courier Tracking,The system shall generate a printable invoice for every completed shipment.,Functional,payment,well-formed,0,0,,1,,11,
REQ-02805,Courier Tracking,The system shall allow senders to request a refund for a cancelled shipment.,Functional,payment,well-formed,0,0,,1,,13,
REQ-02806,Courier Tracking,The system shall allow logistics administrators to apply a discount to a shipment before payment.,Functional,payment,well-formed,0,0,,1,,15,
REQ-02807,Courier Tracking,The system shall allow senders to view the payment history of all past shipments.,Functional,payment,well-formed,0,0,,1,,14,
REQ-02808,Courier Tracking,The system shall mark a shipment as failed if the payment gateway returns an error.,Functional,payment,well-formed,0,0,,1,,15,
REQ-02809,Courier Tracking,The system shall allow senders to create a new pickup request.,Functional,create,well-formed,0,0,,1,,11,
REQ-02810,Courier Tracking,The system shall allow senders to search for a shipment by tracking number.,Functional,search,well-formed,0,0,,1,,13,
REQ-02811,Courier Tracking,The system shall allow logistics administrators to generate a monthly report of all shipping labels.,Functional,report,well-formed,0,0,,1,,15,
REQ-02812,Courier Tracking,The system shall allow senders to view the details of a selected shipping label.,Functional,read,well-formed,0,0,,1,,14,
REQ-02813,Courier Tracking,The system shall send an SMS alert to the sender when the status of a tracking event changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-02814,Courier Tracking,The system shall restrict access to a delivery attempt record to the sender who created it.,Functional,authorization,well-formed,0,0,,1,,16,
REQ-02815,Courier Tracking,The system shall allow senders to export the list of return shipments as a CSV file.,Functional,export,well-formed,0,0,,1,,16,
REQ-02816,Courier Tracking,The system shall allow senders to create a new return shipment.,Functional,create,well-formed,0,0,,1,,11,
REQ-02817,Courier Tracking,The system shall allow senders to filter the list of proof of deliverys by status.,Functional,search,well-formed,0,0,,1,,15,
REQ-02818,Courier Tracking,The system shall allow logistics administrators to reject a return shipment with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02819,Courier Tracking,The system shall allow senders to sort the list of shipping labels by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-02820,Courier Tracking,The system shall record the date and time at which each tracking event is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02821,Courier Tracking,The system shall allow senders to attach a supporting document to a delivery exception.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-02822,Courier Tracking,The system shall maintain an audit log of every change made to a route assignment.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02823,Courier Tracking,The system shall allow logistics administrators to archive a pickup request older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-02824,Courier Tracking,The system shall allow senders to attach a supporting document to a proof of delivery.,Functional,attachment,well-formed,0,0,,1,,15,
REQ-02825,Courier Tracking,The system shall allow logistics administrators to archive a weight discrepancy record older than one year.,Functional,archival,well-formed,0,0,,1,,16,
REQ-02826,Courier Tracking,The system shall allow senders to download a shipment as a PDF document.,Functional,export,well-formed,0,0,,1,,13,
REQ-02827,Courier Tracking,The system shall display a paginated list of delivery attempt records with twenty entries per page.,Functional,read,well-formed,0,0,,1,,16,
REQ-02828,Courier Tracking,The system shall allow senders to delete a delivery attempt record that is no longer required.,Functional,delete,well-formed,0,0,,1,,16,
REQ-02829,Courier Tracking,The system shall allow senders to update an existing return shipment.,Functional,update,well-formed,0,0,,1,,11,
REQ-02830,Courier Tracking,The system shall allow senders to sort the list of shipments by date of creation.,Functional,search,well-formed,0,0,,1,,15,
REQ-02831,Courier Tracking,The system shall allow logistics administrators to generate a monthly report of all weight discrepancy records.,Functional,report,well-formed,0,0,,1,,16,
REQ-02832,Courier Tracking,The system shall allow logistics administrators to archive a shipping label older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-02833,Courier Tracking,The system shall allow senders to filter the list of delivery exceptions by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-02834,Courier Tracking,The system shall prevent a sender from submitting a duplicate tracking event.,Functional,validation,well-formed,0,0,,1,,12,
REQ-02835,Courier Tracking,The system shall allow senders to filter the list of weight discrepancy records by status.,Functional,search,well-formed,0,0,,1,,15,
REQ-02836,Courier Tracking,The system shall display the current status of each delivery attempt record on the sender dashboard.,Functional,read,well-formed,0,0,,1,,16,
REQ-02837,Courier Tracking,The system shall allow senders to download a delivery exception as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-02838,Courier Tracking,The system shall allow senders to update an existing shipment.,Functional,update,well-formed,0,0,,1,,10,
REQ-02839,Courier Tracking,The system shall display a paginated list of pickup requests with twenty entries per page.,Functional,read,well-formed,0,0,,1,,15,
REQ-02840,Courier Tracking,The system shall display a paginated list of proof of deliverys with twenty entries per page.,Functional,read,well-formed,0,0,,1,,16,
REQ-02841,Courier Tracking,The system shall allow logistics administrators to reject a shipping label with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02842,Courier Tracking,The system shall allow senders to update an existing shipping label.,Functional,update,well-formed,0,0,,1,,11,
REQ-02843,Courier Tracking,The system shall allow logistics administrators to reject a tracking event with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02844,Courier Tracking,The system shall allow logistics administrators to archive a proof of delivery older than one year.,Functional,archival,well-formed,0,0,,1,,16,
REQ-02845,Courier Tracking,The system shall allow logistics administrators to reject a shipment with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,14,
REQ-02846,Courier Tracking,The system shall display the current status of each delivery exception on the sender dashboard.,Functional,read,well-formed,0,0,,1,,15,
REQ-02847,Courier Tracking,The system shall display a paginated list of shipments with twenty entries per page.,Functional,read,well-formed,0,0,,1,,14,
REQ-02848,Courier Tracking,The system shall record the date and time at which each delivery exception is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02849,Courier Tracking,The system shall allow logistics administrators to view a dashboard summarising delivery exception counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-02850,Courier Tracking,The system shall allow senders to filter the list of return shipments by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-02851,Courier Tracking,The system shall allow senders to update an existing route assignment.,Functional,update,well-formed,0,0,,1,,11,
REQ-02852,Courier Tracking,The system shall allow senders to sort the list of route assignments by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-02853,Courier Tracking,The system shall allow senders to download a pickup request as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-02854,Courier Tracking,The system shall allow senders to filter the list of shipments by status.,Functional,search,well-formed,0,0,,1,,13,
REQ-02855,Courier Tracking,The system shall allow senders to view the details of a selected return shipment.,Functional,read,well-formed,0,0,,1,,14,
